Season,G,Team,Name,Date,At,Opp,W/L,OPts,Location,DPts,Opp_Name,ORtg,DRtg,Pace,Win
2020,14,PHI,Philadelphia 76ers,2019-11-20,,NYK,W,109,Home,104,New York Knicks,112.7,107.5,96.7,1
2020,15,PHI,Philadelphia 76ers,2019-11-22,,SAS,W,115,Home,104,San Antonio Spurs,117.1,105.9,98.2,1
2020,16,PHI,Philadelphia 76ers,2019-11-23,,MIA,W,113,Home,86,Miami Heat,119.3,90.8,94.7,1
2020,17,PHI,Philadelphia 76ers,2019-11-25,@,TOR,L,96,Away,101,Toronto Raptors,102.4,107.7,93.8,0
2020,18,PHI,Philadelphia 76ers,2019-11-27,,SAC,W,97,Home,91,Sacramento Kings,98.9,92.8,98.1,1
2020,19,PHI,Philadelphia 76ers,2019-11-29,@,NYK,W,101,Away,95,New York Knicks,106.1,99.8,95.2,1
2020,20,PHI,Philadelphia 76ers,2019-11-30,,IND,W,119,Home,116,Indiana Pacers,117.4,114.5,101.3,1
2020,21,PHI,Philadelphia 76ers,2019-12-02,,UTA,W,103,Home,94,Utah Jazz,98.7,90.1,104.3,1
2020,22,PHI,Philadelphia 76ers,2019-12-05,@,WAS,L,113,Away,119,Washington Wizards,113.0,119.0,100.0,0
2020,23,PHI,Philadelphia 76ers,2019-12-07,,CLE,W,141,Home,94,Cleveland Cavaliers,138.2,92.1,102.0,1
2020,24,PHI,Philadelphia 76ers,2019-12-08,,TOR,W,110,Home,104,Toronto Raptors,109.8,103.8,100.2,1
2020,25,PHI,Philadelphia 76ers,2019-12-10,,DEN,W,97,Home,92,Denver Nuggets,99.4,94.2,97.6,1
2020,26,PHI,Philadelphia 76ers,2019-12-12,@,BOS,W,115,Away,109,Boston Celtics,123.8,117.3,92.9,1
2020,27,PHI,Philadelphia 76ers,2019-12-13,,NOP,W,116,Home,109,New Orleans Pelicans,116.2,109.2,99.8,1
2020,28,PHI,Philadelphia 76ers,2019-12-15,@,BRK,L,89,Away,109,Brooklyn Nets,87.8,107.5,101.4,0
2020,29,PHI,Philadelphia 76ers,2019-12-18,,MIA,L,104,Home,108,Miami Heat,110.3,114.6,94.3,0
2020,30,PHI,Philadelphia 76ers,2019-12-20,,DAL,L,98,Home,117,Dallas Mavericks,97.9,116.8,100.1,0
2020,31,PHI,Philadelphia 76ers,2019-12-21,,WAS,W,125,Home,108,Washington Wizards,122.7,106.0,101.9,1
2020,32,PHI,Philadelphia 76ers,2019-12-23,@,DET,W,125,Away,109,Detroit Pistons,131.3,114.5,95.2,1
2020,33,PHI,Philadelphia 76ers,2019-12-25,,MIL,W,121,Home,109,Milwaukee Bucks,122.8,110.6,98.6,1
2020,34,PHI,Philadelphia 76ers,2019-12-27,@,ORL,L,97,Away,98,Orlando Magic,94.8,95.8,102.3,0
2020,35,PHI,Philadelphia 76ers,2019-12-28,@,MIA,L,116,Away,117,Miami Heat,112.4,113.4,93.5,0
2020,36,PHI,Philadelphia 76ers,2019-12-31,@,IND,L,97,Away,115,Indiana Pacers,100.5,119.2,96.5,0
2020,37,PHI,Philadelphia 76ers,2020-01-03,@,HOU,L,108,Away,118,Houston Rockets,105.1,114.9,102.7,0
2020,38,PHI,Philadelphia 76ers,2020-01-06,,OKC,W,120,Home,113,Oklahoma City Thunder,122.5,115.4,97.9,1
2020,39,PHI,Philadelphia 76ers,2020-01-09,,BOS,W,109,Home,98,Boston Celtics,115.0,103.4,94.7,1
2020,40,PHI,Philadelphia 76ers,2020-01-11,@,DAL,L,91,Away,109,Dallas Mavericks,98.3,117.8,92.5,0
2020,41,PHI,Philadelphia 76ers,2020-01-13,@,IND,L,95,Away,101,Indiana Pacers,100.3,106.6,94.7,0
2020,42,PHI,Philadelphia 76ers,2020-01-15,,BRK,W,117,Home,106,Brooklyn Nets,117.7,106.7,99.4,1
2020,43,PHI,Philadelphia 76ers,2020-01-17,,CHI,W,100,Home,89,Chicago Bulls,107.5,95.7,93.0,1
2020,44,PHI,Philadelphia 76ers,2020-01-18,@,NYK,W,90,Away,87,New York Knicks,95.3,92.1,94.4,1
2020,45,PHI,Philadelphia 76ers,2020-01-20,@,BRK,W,117,Away,111,Brooklyn Nets,113.3,107.5,103.3,1
2020,46,PHI,Philadelphia 76ers,2020-01-22,@,TOR,L,95,Away,107,Toronto Raptors,98.2,110.6,96.7,0
2020,47,PHI,Philadelphia 76ers,2020-01-25,,LAL,W,108,Home,91,Los Angeles Lakers,107.7,90.8,100.2,1
2020,48,PHI,Philadelphia 76ers,2020-01-28,,GSW,W,115,Home,104,Golden State Warriors,110.2,99.6,104.4,1
2020,49,PHI,Philadelphia 76ers,2020-01-30,@,ATL,L,117,Away,127,Atlanta Hawks,111.1,120.6,105.3,0
2020,50,PHI,Philadelphia 76ers,2020-02-01,@,BOS,L,95,Away,116,Boston Celtics,98.8,120.6,96.2,0
2020,51,PHI,Philadelphia 76ers,2020-02-03,@,MIA,L,106,Away,137,Miami Heat,115.2,148.9,92.0,0
2020,52,PHI,Philadelphia 76ers,2020-02-06,@,MIL,L,101,Away,112,Milwaukee Bucks,96.7,107.2,104.5,0
2020,53,PHI,Philadelphia 76ers,2020-02-07,,MEM,W,119,Home,107,Memphis Grizzlies,110.9,99.7,107.3,1
2020,54,PHI,Philadelphia 76ers,2020-02-09,,CHI,W,118,Home,111,Chicago Bulls,121.5,114.3,97.1,1
2020,55,PHI,Philadelphia 76ers,2020-02-11,,LAC,W,110,Home,103,Los Angeles Clippers,111.7,104.6,98.5,1
2020,56,PHI,Philadelphia 76ers,2020-02-20,,BRK,W,112,Home,104,Brooklyn Nets,106.5,98.9,95.2,1
2020,57,PHI,Philadelphia 76ers,2020-02-22,@,MIL,L,98,Away,119,Milwaukee Bucks,93.5,113.5,104.8,0
2020,58,PHI,Philadelphia 76ers,2020-02-24,,ATL,W,129,Home,112,Atlanta Hawks,125.2,108.7,103.0,1
2020,59,PHI,Philadelphia 76ers,2020-02-26,@,CLE,L,94,Away,108,Cleveland Cavaliers,100.7,115.7,93.3,0
2020,60,PHI,Philadelphia 76ers,2020-02-27,,NYK,W,115,Home,106,New York Knicks,127.6,117.7,90.1,1
2020,61,PHI,Philadelphia 76ers,2020-03-01,@,LAC,L,130,Away,136,Los Angeles Clippers,131.2,137.3,99.1,0
2020,62,PHI,Philadelphia 76ers,2020-03-03,@,LAL,L,107,Away,120,Los Angeles Lakers,112.6,126.3,95.0,0
2020,63,PHI,Philadelphia 76ers,2020-03-05,@,SAC,W,125,Away,108,Sacramento Kings,125.1,108.1,99.9,1
2020,64,PHI,Philadelphia 76ers,2020-03-07,@,GSW,L,114,Away,118,Golden State Warriors,125.5,129.9,90.9,0
2020,65,PHI,Philadelphia 76ers,2020-03-11,,DET,W,124,Home,106,Detroit Pistons,129.5,110.7,95.7,1
2020,66,PHI,Philadelphia 76ers,2020-08-01,@,IND,L,121,Away,127,Indiana Pacers,118.5,124.4,102.1,0
2020,67,PHI,Philadelphia 76ers,2020-08-03,,SAS,W,132,Home,130,San Antonio Spurs,128.6,126.7,102.6,1
2020,68,PHI,Philadelphia 76ers,2020-08-05,@,WAS,W,107,Away,98,Washington Wizards,106.9,97.9,100.1,1
2020,69,PHI,Philadelphia 76ers,2020-08-07,,ORL,W,108,Home,101,Orlando Magic,110.6,103.4,97.7,1
2020,70,PHI,Philadelphia 76ers,2020-08-09,@,POR,L,121,Away,124,Portland Trail Blazers,116.9,119.8,103.5,0
2020,71,PHI,Philadelphia 76ers,2020-08-11,,PHO,L,117,Home,130,Phoenix Suns,126.1,140.1,92.8,0
2020,72,PHI,Philadelphia 76ers,2020-08-12,,TOR,L,121,Home,125,Toronto Raptors,114.9,118.7,105.3,0
2020,73,PHI,Philadelphia 76ers,2020-08-14,@,HOU,W,134,Away,96,Houston Rockets,131.0,93.9,102.3,1
2020,83,PHI,Philadelphia 76ers,2020-08-17,@,BOS,L,101,Away,109,Boston Celtics,111.8,120.6,90.4,0
2020,84,PHI,Philadelphia 76ers,2020-08-19,@,BOS,L,101,Away,128,Boston Celtics,106.8,135.4,94.6,0
2020,85,PHI,Philadelphia 76ers,2020-08-21,,BOS,L,94,Home,102,Boston Celtics,92.2,100.0,102.0,0
2020,86,PHI,Philadelphia 76ers,2020-08-23,,BOS,L,106,Home,110,Boston Celtics,111.2,115.4,95.3,0
2020,1,PHO,Phoenix Suns,2019-10-23,,SAC,W,124,Home,95,Sacramento Kings,113.6,87.0,109.2,1
2020,2,PHO,Phoenix Suns,2019-10-25,@,DEN,L,107,Away,108,Denver Nuggets,99.0,99.9,97.9,0
2020,3,PHO,Phoenix Suns,2019-10-26,,LAC,W,130,Home,122,Los Angeles Clippers,123.9,116.3,104.9,1
2020,4,PHO,Phoenix Suns,2019-10-28,,UTA,L,95,Home,96,Utah Jazz,92.7,93.7,102.5,0
2020,5,PHO,Phoenix Suns,2019-10-30,@,GSW,W,121,Away,110,Golden State Warriors,114.0,103.7,106.1,1
2020,6,PHO,Phoenix Suns,2019-11-02,@,MEM,W,114,Away,105,Memphis Grizzlies,111.2,102.4,102.5,1
2020,7,PHO,Phoenix Suns,2019-11-04,,PHI,W,114,Home,109,Philadelphia 76ers,109.2,104.4,104.4,1
2020,8,PHO,Phoenix Suns,2019-11-07,,MIA,L,108,Home,124,Miami Heat,107.2,123.1,100.7,0
2020,9,PHO,Phoenix Suns,2019-11-10,,BRK,W,138,Home,112,Brooklyn Nets,127.4,103.4,108.3,1
2020,10,PHO,Phoenix Suns,2019-11-12,,LAL,L,115,Home,123,Los Angeles Lakers,111.8,119.6,102.8,0
2020,11,PHO,Phoenix Suns,2019-11-14,,ATL,W,128,Home,112,Atlanta Hawks,116.5,101.9,109.9,1
2020,12,PHO,Phoenix Suns,2019-11-18,,BOS,L,85,Home,99,Boston Celtics,86.2,100.4,98.6,0
2020,13,PHO,Phoenix Suns,2019-11-19,@,SAC,L,116,Away,120,Sacramento Kings,117.5,121.6,98.7,0
2020,14,PHO,Phoenix Suns,2019-11-21,,NOP,L,121,Home,124,New Orleans Pelicans,116.2,119.1,104.1,0
2020,15,PHO,Phoenix Suns,2019-11-23,@,MIN,W,100,Away,98,Minnesota Timberwolves,99.0,97.0,101.0,1
2020,16,PHO,Phoenix Suns,2019-11-24,@,DEN,L,104,Away,116,Denver Nuggets,114.3,127.5,91.0,0
2020,17,PHO,Phoenix Suns,2019-11-27,,WAS,L,132,Home,140,Washington Wizards,124.7,132.2,105.9,0
2020,18,PHO,Phoenix Suns,2019-11-29,,DAL,L,113,Home,120,Dallas Mavericks,114.1,121.2,99.0,0
2020,19,PHO,Phoenix Suns,2019-12-02,@,CHO,W,109,Away,104,Charlotte Hornets,111.7,106.6,97.6,1
2020,20,PHO,Phoenix Suns,2019-12-04,@,ORL,L,114,Away,128,Orlando Magic,114.8,128.9,99.3,0
2020,21,PHO,Phoenix Suns,2019-12-05,@,NOP,W,139,Away,132,New Orleans Pelicans,120.3,114.3,104.6,1
2020,22,PHO,Phoenix Suns,2019-12-07,@,HOU,L,109,Away,115,Houston Rockets,100.6,106.2,108.3,0
2020,23,PHO,Phoenix Suns,2019-12-09,,MIN,W,125,Home,109,Minnesota Timberwolves,125.7,109.6,99.4,1
2020,24,PHO,Phoenix Suns,2019-12-11,,MEM,L,108,Home,115,Memphis Grizzlies,100.0,106.5,108.0,0
2020,25,PHO,Phoenix Suns,2019-12-14,,SAS,L,119,Home,121,San Antonio Spurs,100.4,102.1,107.3,0
2020,26,PHO,Phoenix Suns,2019-12-16,,POR,L,110,Home,111,Portland Trail Blazers,106.2,107.2,103.5,0
2020,27,PHO,Phoenix Suns,2019-12-17,@,LAC,L,99,Away,120,Los Angeles Clippers,92.8,112.5,106.7,0
2020,28,PHO,Phoenix Suns,2019-12-20,@,OKC,L,108,Away,126,Oklahoma City Thunder,108.7,126.8,99.4,0
2020,29,PHO,Phoenix Suns,2019-12-21,,HOU,L,125,Home,139,Houston Rockets,123.4,137.2,101.3,0
2020,30,PHO,Phoenix Suns,2019-12-23,,DEN,L,111,Home,113,Denver Nuggets,111.3,113.3,99.7,0
2020,31,PHO,Phoenix Suns,2019-12-27,@,GSW,L,96,Away,105,Golden State Warriors,95.9,104.9,100.1,0
2020,32,PHO,Phoenix Suns,2019-12-28,@,SAC,W,112,Away,110,Sacramento Kings,114.9,112.8,97.5,1
2020,33,PHO,Phoenix Suns,2019-12-30,@,POR,W,122,Away,116,Portland Trail Blazers,122.5,116.5,99.6,1
2020,34,PHO,Phoenix Suns,2020-01-01,@,LAL,L,107,Away,117,Los Angeles Lakers,106.2,116.2,100.7,0
2020,35,PHO,Phoenix Suns,2020-01-03,,NYK,W,120,Home,112,New York Knicks,114.9,107.2,104.5,1
2020,36,PHO,Phoenix Suns,2020-01-05,,MEM,L,114,Home,121,Memphis Grizzlies,110.8,117.6,102.9,0
2020,37,PHO,Phoenix Suns,2020-01-07,,SAC,L,103,Home,114,Sacramento Kings,103.0,114.0,100.0,0
2020,38,PHO,Phoenix Suns,2020-01-10,,ORL,W,98,Home,94,Orlando Magic,102.2,98.0,95.9,1
2020,39,PHO,Phoenix Suns,2020-01-12,,CHO,W,100,Home,92,Charlotte Hornets,102.9,94.6,97.2,1
2020,40,PHO,Phoenix Suns,2020-01-14,@,ATL,L,110,Away,123,Atlanta Hawks,107.8,120.6,102.0,0
2020,41,PHO,Phoenix Suns,2020-01-16,@,NYK,W,121,Away,98,New York Knicks,115.8,93.8,104.5,1
2020,42,PHO,Phoenix Suns,2020-01-18,@,BOS,W,123,Away,119,Boston Celtics,114.1,110.4,107.8,1
2020,43,PHO,Phoenix Suns,2020-01-20,,SAS,L,118,Home,120,San Antonio Spurs,121.6,123.7,97.0,0
2020,44,PHO,Phoenix Suns,2020-01-22,,IND,L,87,Home,112,Indiana Pacers,90.1,116.0,96.5,0
2020,45,PHO,Phoenix Suns,2020-01-24,@,SAS,W,103,Away,99,San Antonio Spurs,109.0,104.8,94.5,1
2020,46,PHO,Phoenix Suns,2020-01-26,@,MEM,L,109,Away,114,Memphis Grizzlies,98.8,103.3,110.4,0
2020,47,PHO,Phoenix Suns,2020-01-28,@,DAL,W,133,Away,104,Dallas Mavericks,133.7,104.5,99.5,1
2020,48,PHO,Phoenix Suns,2020-01-31,,OKC,L,107,Home,111,Oklahoma City Thunder,110.0,114.1,97.3,0
2020,49,PHO,Phoenix Suns,2020-02-02,@,MIL,L,108,Away,129,Milwaukee Bucks,100.9,120.5,107.0,0
2020,50,PHO,Phoenix Suns,2020-02-03,@,BRK,L,97,Away,119,Brooklyn Nets,97.5,119.6,99.5,0
2020,51,PHO,Phoenix Suns,2020-02-05,@,DET,L,108,Away,116,Detroit Pistons,116.6,125.3,92.6,0
2020,52,PHO,Phoenix Suns,2020-02-07,,HOU,W,127,Home,91,Houston Rockets,126.6,90.7,100.3,1
2020,53,PHO,Phoenix Suns,2020-02-08,,DEN,L,108,Home,117,Denver Nuggets,112.0,121.3,96.4,0
2020,54,PHO,Phoenix Suns,2020-02-10,@,LAL,L,100,Away,125,Los Angeles Lakers,101.3,126.7,98.7,0
2020,55,PHO,Phoenix Suns,2020-02-12,,GSW,W,112,Home,106,Golden State Warriors,110.3,104.4,101.5,1
2020,56,PHO,Phoenix Suns,2020-02-21,@,TOR,L,101,Away,118,Toronto Raptors,95.5,111.6,105.7,0
2020,57,PHO,Phoenix Suns,2020-02-22,@,CHI,W,112,Away,104,Chicago Bulls,110.1,102.2,101.7,1
2020,58,PHO,Phoenix Suns,2020-02-24,@,UTA,W,131,Away,111,Utah Jazz,132.1,111.9,99.2,1
2020,59,PHO,Phoenix Suns,2020-02-26,,LAC,L,92,Home,102,Los Angeles Clippers,98.0,108.7,93.9,0
2020,60,PHO,Phoenix Suns,2020-02-28,,DET,L,111,Home,113,Detroit Pistons,117.7,119.8,94.3,0
2020,61,PHO,Phoenix Suns,2020-02-29,,GSW,L,99,Home,115,Golden State Warriors,99.9,116.0,99.1,0
2020,62,PHO,Phoenix Suns,2020-03-03,,TOR,L,114,Home,123,Toronto Raptors,108.8,117.3,104.8,0
2020,63,PHO,Phoenix Suns,2020-03-06,,POR,W,127,Home,117,Portland Trail Blazers,128.6,118.5,98.7,1
2020,64,PHO,Phoenix Suns,2020-03-08,,MIL,W,140,Home,131,Milwaukee Bucks,133.4,124.9,104.9,1
2020,65,PHO,Phoenix Suns,2020-03-10,@,POR,L,105,Away,121,Portland Trail Blazers,106.6,122.8,98.5,0
2020,66,PHO,Phoenix Suns,2020-07-31,@,WAS,W,125,Away,112,Washington Wizards,117.0,104.8,106.8,1
2020,67,PHO,Phoenix Suns,2020-08-02,,DAL,W,117,Home,115,Dallas Mavericks,111.1,109.2,105.3,1
2020,68,PHO,Phoenix Suns,2020-08-04,@,LAC,W,117,Away,115,Los Angeles Clippers,120.2,118.2,97.3,1
2020,69,PHO,Phoenix Suns,2020-08-06,,IND,W,114,Home,99,Indiana Pacers,111.7,97.0,102.0,1
2020,70,PHO,Phoenix Suns,2020-08-08,@,MIA,W,119,Away,112,Miami Heat,119.5,112.5,99.6,1
2020,71,PHO,Phoenix Suns,2020-08-10,,OKC,W,128,Home,101,Oklahoma City Thunder,119.2,94.1,107.3,1
2020,72,PHO,Phoenix Suns,2020-08-11,@,PHI,W,130,Away,117,Philadelphia 76ers,140.1,126.1,92.8,1
2020,73,PHO,Phoenix Suns,2020-08-13,,DAL,W,128,Home,102,Dallas Mavericks,133.8,106.6,95.7,1
2020,1,POR,Portland Trail Blazers,2019-10-23,,DEN,L,100,Home,108,Denver Nuggets,99.6,107.5,100.4,0
2020,2,POR,Portland Trail Blazers,2019-10-25,@,SAC,W,122,Away,112,Sacramento Kings,119.5,109.7,102.1,1
2020,3,POR,Portland Trail Blazers,2019-10-27,@,DAL,W,121,Away,119,Dallas Mavericks,112.9,111.0,107.2,1
2020,4,POR,Portland Trail Blazers,2019-10-28,@,SAS,L,110,Away,113,San Antonio Spurs,100.8,103.5,109.1,0
2020,5,POR,Portland Trail Blazers,2019-10-30,@,OKC,W,102,Away,99,Oklahoma City Thunder,97.5,94.6,104.6,1
2020,6,POR,Portland Trail Blazers,2019-11-02,,PHI,L,128,Home,129,Philadelphia 76ers,122.7,123.7,104.3,0
2020,7,POR,Portland Trail Blazers,2019-11-04,@,GSW,L,118,Away,127,Golden State Warriors,118.9,128.0,99.2,0
2020,8,POR,Portland Trail Blazers,2019-11-07,@,LAC,L,101,Away,107,Los Angeles Clippers,97.0,102.8,104.1,0
2020,9,POR,Portland Trail Blazers,2019-11-08,,BRK,L,115,Home,119,Brooklyn Nets,113.9,117.8,101.0,0
2020,10,POR,Portland Trail Blazers,2019-11-10,,ATL,W,124,Home,113,Atlanta Hawks,107.8,98.2,104.2,1
2020,11,POR,Portland Trail Blazers,2019-11-12,@,SAC,L,99,Away,107,Sacramento Kings,101.1,109.2,97.9,0
2020,12,POR,Portland Trail Blazers,2019-11-13,,TOR,L,106,Home,114,Toronto Raptors,107.9,116.1,98.2,0
2020,13,POR,Portland Trail Blazers,2019-11-16,@,SAS,W,121,Away,116,San Antonio Spurs,116.1,111.3,104.2,1
2020,14,POR,Portland Trail Blazers,2019-11-18,@,HOU,L,108,Away,132,Houston Rockets,100.3,122.6,107.7,0
2020,15,POR,Portland Trail Blazers,2019-11-19,@,NOP,L,104,Away,115,New Orleans Pelicans,103.9,114.9,100.1,0
2020,16,POR,Portland Trail Blazers,2019-11-21,@,MIL,L,129,Away,137,Milwaukee Bucks,121.1,128.6,106.5,0
2020,17,POR,Portland Trail Blazers,2019-11-23,@,CLE,L,104,Away,110,Cleveland Cavaliers,105.0,111.0,99.1,0
2020,18,POR,Portland Trail Blazers,2019-11-25,@,CHI,W,117,Away,94,Chicago Bulls,116.4,93.5,100.5,1
2020,19,POR,Portland Trail Blazers,2019-11-27,,OKC,W,136,Home,119,Oklahoma City Thunder,134.9,118.0,100.8,1
2020,20,POR,Portland Trail Blazers,2019-11-29,,CHI,W,107,Home,103,Chicago Bulls,106.4,102.4,100.6,1
2020,21,POR,Portland Trail Blazers,2019-12-03,@,LAC,L,97,Away,117,Los Angeles Clippers,97.4,117.5,99.6,0
2020,22,POR,Portland Trail Blazers,2019-12-04,,SAC,W,127,Home,116,Sacramento Kings,128.3,117.2,99.0,1
2020,23,POR,Portland Trail Blazers,2019-12-06,,LAL,L,113,Home,136,Los Angeles Lakers,102.0,122.7,110.8,0
2020,24,POR,Portland Trail Blazers,2019-12-08,,OKC,L,96,Home,108,Oklahoma City Thunder,102.2,115.0,93.9,0
2020,25,POR,Portland Trail Blazers,2019-12-10,,NYK,W,115,Home,87,New York Knicks,115.4,87.3,99.6,1
2020,26,POR,Portland Trail Blazers,2019-12-12,@,DEN,L,99,Away,114,Denver Nuggets,109.8,126.4,90.2,0
2020,27,POR,Portland Trail Blazers,2019-12-16,@,PHO,W,111,Away,110,Phoenix Suns,107.2,106.2,103.5,1
2020,28,POR,Portland Trail Blazers,2019-12-18,,GSW,W,122,Home,112,Golden State Warriors,119.8,110.0,101.9,1
2020,29,POR,Portland Trail Blazers,2019-12-20,,ORL,W,118,Home,103,Orlando Magic,114.7,100.1,102.9,1
2020,30,POR,Portland Trail Blazers,2019-12-21,,MIN,W,113,Home,106,Minnesota Timberwolves,110.5,103.7,102.2,1
2020,31,POR,Portland Trail Blazers,2019-12-23,,NOP,L,94,Home,102,New Orleans Pelicans,95.0,103.1,99.0,0
2020,32,POR,Portland Trail Blazers,2019-12-26,@,UTA,L,115,Away,121,Utah Jazz,120.6,126.9,95.3,0
2020,33,POR,Portland Trail Blazers,2019-12-28,,LAL,L,120,Home,128,Los Angeles Lakers,118.2,126.1,101.5,0
2020,34,POR,Portland Trail Blazers,2019-12-30,,PHO,L,116,Home,122,Phoenix Suns,116.5,122.5,99.6,0
2020,35,POR,Portland Trail Blazers,2020-01-01,@,NYK,L,93,Away,117,New York Knicks,93.9,118.2,99.0,0
2020,36,POR,Portland Trail Blazers,2020-01-03,@,WAS,W,122,Away,103,Washington Wizards,128.3,108.3,95.1,1
2020,37,POR,Portland Trail Blazers,2020-01-05,@,MIA,L,111,Away,122,Miami Heat,115.9,127.4,95.7,0
2020,38,POR,Portland Trail Blazers,2020-01-07,@,TOR,W,101,Away,99,Toronto Raptors,104.6,102.6,96.5,1
2020,39,POR,Portland Trail Blazers,2020-01-09,@,MIN,L,102,Away,116,Minnesota Timberwolves,102.5,116.6,99.5,0
2020,40,POR,Portland Trail Blazers,2020-01-11,,MIL,L,101,Home,122,Milwaukee Bucks,93.1,112.5,108.4,0
2020,41,POR,Portland Trail Blazers,2020-01-13,,CHO,W,115,Home,112,Charlotte Hornets,122.3,119.1,94.0,1
2020,42,POR,Portland Trail Blazers,2020-01-15,@,HOU,W,117,Away,107,Houston Rockets,114.1,104.3,102.5,1
2020,43,POR,Portland Trail Blazers,2020-01-17,@,DAL,L,112,Away,120,Dallas Mavericks,115.3,123.5,97.2,0
2020,44,POR,Portland Trail Blazers,2020-01-18,@,OKC,L,106,Away,119,Oklahoma City Thunder,108.7,122.0,97.5,0
2020,45,POR,Portland Trail Blazers,2020-01-20,,GSW,W,129,Home,124,Golden State Warriors,116.4,111.9,100.3,1
2020,46,POR,Portland Trail Blazers,2020-01-23,,DAL,L,125,Home,133,Dallas Mavericks,126.8,134.9,98.6,0
2020,47,POR,Portland Trail Blazers,2020-01-26,,IND,W,139,Home,129,Indiana Pacers,136.7,126.9,101.7,1
2020,48,POR,Portland Trail Blazers,2020-01-29,,HOU,W,125,Home,112,Houston Rockets,117.4,105.2,106.4,1
2020,49,POR,Portland Trail Blazers,2020-01-31,@,LAL,W,127,Away,119,Los Angeles Lakers,119.4,111.9,106.4,1
2020,50,POR,Portland Trail Blazers,2020-02-01,,UTA,W,124,Home,107,Utah Jazz,131.4,113.4,94.4,1
2020,51,POR,Portland Trail Blazers,2020-02-04,@,DEN,L,99,Away,127,Denver Nuggets,100.5,128.9,98.5,0
2020,52,POR,Portland Trail Blazers,2020-02-06,,SAS,W,125,Home,117,San Antonio Spurs,127.1,118.9,98.4,1
2020,53,POR,Portland Trail Blazers,2020-02-07,@,UTA,L,114,Away,117,Utah Jazz,112.5,115.5,101.3,0
2020,54,POR,Portland Trail Blazers,2020-02-09,,MIA,W,115,Home,109,Miami Heat,113.6,107.7,101.2,1
2020,55,POR,Portland Trail Blazers,2020-02-11,@,NOP,L,117,Away,138,New Orleans Pelicans,111.7,131.7,104.8,0
2020,56,POR,Portland Trail Blazers,2020-02-12,@,MEM,L,104,Away,111,Memphis Grizzlies,104.3,111.4,99.7,0
2020,57,POR,Portland Trail Blazers,2020-02-21,,NOP,L,115,Home,128,New Orleans Pelicans,109.0,121.3,105.5,0
2020,58,POR,Portland Trail Blazers,2020-02-23,,DET,W,107,Home,104,Detroit Pistons,116.7,113.5,91.7,1
2020,59,POR,Portland Trail Blazers,2020-02-25,,BOS,L,106,Home,118,Boston Celtics,104.9,116.8,101.0,0
2020,60,POR,Portland Trail Blazers,2020-02-27,@,IND,L,100,Away,106,Indiana Pacers,102.1,108.2,97.9,0
2020,61,POR,Portland Trail Blazers,2020-02-29,@,ATL,L,117,Away,129,Atlanta Hawks,111.2,122.6,105.2,0
2020,62,POR,Portland Trail Blazers,2020-03-02,@,ORL,W,130,Away,107,Orlando Magic,132.0,108.6,98.5,1
2020,63,POR,Portland Trail Blazers,2020-03-04,,WAS,W,125,Home,104,Washington Wizards,123.5,102.8,101.2,1
2020,64,POR,Portland Trail Blazers,2020-03-06,@,PHO,L,117,Away,127,Phoenix Suns,118.5,128.6,98.7,0
2020,65,POR,Portland Trail Blazers,2020-03-07,,SAC,L,111,Home,123,Sacramento Kings,113.1,125.3,98.2,0
2020,66,POR,Portland Trail Blazers,2020-03-10,,PHO,W,121,Home,105,Phoenix Suns,122.8,106.6,98.5,1
2020,67,POR,Portland Trail Blazers,2020-07-31,,MEM,W,140,Home,135,Memphis Grizzlies,124.9,120.4,101.6,1
2020,68,POR,Portland Trail Blazers,2020-08-02,@,BOS,L,124,Away,128,Boston Celtics,127.3,131.4,97.4,0
2020,69,POR,Portland Trail Blazers,2020-08-04,,HOU,W,110,Home,102,Houston Rockets,109.1,101.2,100.8,1
2020,70,POR,Portland Trail Blazers,2020-08-06,@,DEN,W,125,Away,115,Denver Nuggets,132.8,122.2,94.1,1
2020,71,POR,Portland Trail Blazers,2020-08-08,,LAC,L,117,Home,122,Los Angeles Clippers,118.1,123.2,99.0,0
2020,72,POR,Portland Trail Blazers,2020-08-09,,PHI,W,124,Home,121,Philadelphia 76ers,119.8,116.9,103.5,1
2020,73,POR,Portland Trail Blazers,2020-08-11,@,DAL,W,134,Away,131,Dallas Mavericks,128.5,125.6,104.3,1
2020,74,POR,Portland Trail Blazers,2020-08-13,@,BRK,W,134,Away,133,Brooklyn Nets,127.9,126.9,104.8,1
2020,83,POR,Portland Trail Blazers,2020-08-18,@,LAL,W,100,Away,93,Los Angeles Lakers,98.5,91.6,101.6,1
2020,84,POR,Portland Trail Blazers,2020-08-20,@,LAL,L,88,Away,111,Los Angeles Lakers,92.4,116.5,95.3,0
2020,85,POR,Portland Trail Blazers,2020-08-22,,LAL,L,108,Home,116,Los Angeles Lakers,104.5,112.2,103.4,0
2020,86,POR,Portland Trail Blazers,2020-08-24,,LAL,L,115,Home,135,Los Angeles Lakers,115.1,135.1,99.9,0
2020,87,POR,Portland Trail Blazers,2020-08-29,@,LAL,L,122,Away,131,Los Angeles Lakers,111.2,119.4,109.7,0
2020,1,SAC,Sacramento Kings,2019-10-23,@,PHO,L,95,Away,124,Phoenix Suns,87.0,113.6,109.2,0
2020,2,SAC,Sacramento Kings,2019-10-25,,POR,L,112,Home,122,Portland Trail Blazers,109.7,119.5,102.1,0
